id,tweet,label
9214,is anybody else facing problem downloading stuff from the new appstore ever since ios6 wa launched,1.0
9215,producergirl ahh good point re final pro just bought the whole # suite now they change the editor and sound software,1.0
9216,my life would be so much easier if there wa no technology aka campConfusion #applesucks,1.0
9217,this is me loving my new #samsung #glaxays8 #shiny #onedayearly #distracted,1.0
9218,these ipads are good for nothing but game and dont even get me started on blackboard,0.0
9219,red  steemit  #red #home #life #blog #story #photo #photos #photography #image #images #sony #sonylens #sonyphoto #sonyphotos #sonyphotography #lens #photofeed #feed #top #cool #like #colors #blue #news #a,1.0
9220,do you love your #smartphone emotionally better read this #hightech #hipster #iphone #android,1.0
9221,bye bye #iphone welcome #note4 #samsung #telefone #phone #note #like,1.0
9222,these kind of #toys make me really another star for #apple and the #ipad,1.0
9223,keshia knightpulliam flaunt her #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
9224,#gucci backstage in #shangai #mode #moda #iphone #bestoftheday #instandaily #iphone #italy #firenze #f,1.0
9225,#hateapple will never give another cent of my money to this company ever,0.0
9226,happy surprised baby #samsung #note 2 #my melody #birthday #surprised,1.0
9227,graduation present #mac #macbookair #apple #techstuff #laptop #graduationpresent #gift ,1.0
9228,good night evrybody dont worry be happy #sleep #tired #apple pictwittercomxmbi3adiu0,1.0
9229,this is apple third time replacing my phone since may im about to get rid of this phone all together,0.0
9230,still cutting my finger up on my shattered ipod screen drat sux,1.0
9231,macbook air babyyyy Happyfaceorsmiley #apple #new #computer #technology #swag #instagram #instagood #bejealous #yay,1.0
9232,quit bitching hoe #getyalife #bitches #hoesbelike #iphone #apple #struggling somewhat insane,1.0
9233,sweet love with sweet app  #photography #nowplaying #daughter poem #valentineday #iphone #amor 289,1.0
9234,wish my itunes hadnt crapped out on me so i have duplicate of everything and all disorganized,1.0
9235,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life august 23 2017 at 07,1.0
9236,miss you leandroboscan9 #boy #girl #igdaily #ig #iphone #4s #followme #colors #collage,1.0
9237,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life july 08 2017 at 0700,1.0
9238,happy to get myself a new sony camera #sony #photoshoot #photographer #enjoy #sonynorway,1.0
9239, brilliant article by apple user extraordinaire about how theyve lost their way in term of ease of use,0.0
9240,iphone #ksa #kuw #kuwait #q8 #qatar #us #uae #usa #iphone #apple #sale #sfssale #fun #follow,1.0
9241,love #fruit hike post hike energy Happyfaceorsmiley #apple and #blueberry #banana #coconut shake Happyfaceorsmiley #vegan #vegetarianpictwittercomcpwfsm6phh,1.0
9242,best bday gift jwoodsie93 got me the bday gift im a lucky girl #samsung #galaxytab #tablet ,1.0
9243,iphone 5 charger are so shit had my phone for 8 month and been through 5 charger #cunts,0.0
9244,ironic that i would start an acmt program when i am the only nonapple guy at it,1.0
9245,let see if #apple ignores me again #dissatisfied #nothappy #angry stevewoz timcook applesupport apple,1.0
9246,watch the new iphone 8 and 8 plus red from apple #red #rediphone8 #iphone8red #iphone8 #iphone8plus #iphonex #apple #appstore #iphone #iphonex #ios #apps #arabic #games #applewatch #ipad #mac #techno #mydubai #dubai #instagoodpictwittercom0pldnezmbr,1.0
9247,driving downtown w two of m favorite guy Happyfaceorsmiley #picstitch #bf #brother #detroit #winter #iphone,1.0
9248,it only 1251 and my phone is already on 3 percent #wtf,0.0
9249,got my xmas present from parent today xd happy jess #christmas #camera #samsung #touchscreen #whitepictwittercombinqmcis32,1.0
9250,for some reason my phone decided not to tell me when i get text apple,0.0
9251,technology actually hate me laptop screen is semi broken and apple website crash every time i try to get someone to call me,0.0
9252,10 year ago today the first #iphone wa released it changed and the #dating biz #zkhefco7a05m  via mashable,1.0
9253,i my #ipodtouch but let face it your no #iphone Frownsadandryorpouting #truth,1.0
9254,oh yeahhhhhhh #instaboy #instadaily #tagstagram #igers #teenagers #selfies #friends #iphone,1.0
9255,this morning #kuwait #q8 #rain #rainy #iphone #iphone5 #kuwaitcity #morning #sunrise,1.0
9256,owning a apple io feel like married blocked and restricted while android make you feel #apple #android #freedom,0.0
9257,sorprice yes #sorprise #iphone4s #iphone #apple #usa #spain #bearbrick #stitch #disney #waltdi,1.0
9258,the way jlsofficials tweet aint coming through to my phone iphone,0.0
9259,all ordered #iphonex easy with cpwtweets deposit already paid they called me to sort final payment and delivery #noqs #thanks,1.0
9260,#whycantphones slag each other off love to see a nokia lumia kick a snidy iphone 6 in the bollock,1.0
9261,romuiofernandes beacuse im happy #pharrellwilliams #southbeach #miamibeach #sony #brasil #youtube,1.0
9262,oh and by the way #apple or a i like to call them #crapple my #samsunggalaxys2 say and your patent,0.0
9263,#vosswater and #psvita and #relax #sony #water #voss #pspvita #playstation #2013,1.0
9264,­­missa comeback ­­ #missa #min #jia #fei #suzy #comeback #high #jyp #kpop #instagram #sony,1.0
9265,yay moto x c #me #yo #motorola #motox #madera #wood #superman #asdfghjkl,1.0
9266,early birthday present from my big brother Winkorsmirk #birthday #headphones #sony,1.0
9267,i love #apple #watermelon and #cherry #jollyranchersi love to it nice and slow Happyfaceorsmiley,0.0
9268,nice tea themillstone #duck #burger #amazing #apple #seab# #gormet #tea #food,1.0
9269,ive been using #itunes for many yearsall of a sudden it saying ive never used the store and i cant log in #apple,0.0
9270,gmirage2 good idea i hate apple right now i also hate that im writing this tweet from an ipad,0.0
9271,follow capetownsup on instagram #sup #surf #fun #capetown #funny #sexy #me #samsung pictwittercombsxlvwk3rm,1.0
9272,also it should say unless you make a purchase not until you make a purchase should have gotten a real computer #apple,1.0
9273,if you are born poor its not your mistake but if you die poor its apples mistake  bill gate #halfeatenapple,1.0
9274,new one #apple #iphone #iphonese #specialedition #telephone #sanpaganino #black ,1.0
9275,whyyyy is everything to do with my itunes and ipod so # complicated #annoyed,1.0
9276,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow hc,1.0
9277,sakiwaki mee i would add another e but typing one more letter would likely reduce my battery by at least 25Confusion #iphone #hate,1.0
9278,#birthday #gift from me to myself #awesome #samsung #tab #3 #new #year #2014,1.0
9279,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow 2c,1.0
9280,it here finallyand it did not fall off like in the video and am sure it wont bend either #apple #iphone6,1.0
9281,i might just get a new phone now thats how much i hate this new ios7 update #apple #nofreakingwayimbuyinga5,0.0
9282,#macbookair crashed ugh total erase and reboot needed per apple geek san,1.0
9283,my beloved hero and his bday present Happyfacesmiley #bday #father #family #hero #figure #samsung #begh,1.0
9284,easter egg fun at mum and dad #easter #egg #photography #sunday #vsco #sony #weekend,1.0
9285,photo #paitning #beardstyle #beardgang #beard #friday #w #b #photooftheday #sony #hub #westown ,1.0
9286,finally a legit s5 woooo #samsung #galaxy #s5 #phone #goodtimes,1.0
9287,hilzfuld sebastienpage so know i need to make an appointment to talk to my friend too,0.0
9288,with my sister #family #sister #instagram #instadaily #instanesia #sony #xperiafan,1.0
9289,so im sitting there on the head with 19 battery on my #note4 and my battery dy fuck you samsung your # suck #samsung,1.0
9290,the eye #vocation #newyear #trip #thailand #khaoko #a6000 #ilce6000 #sony #vsco #snapspeed,1.0
9291,my #iphone case came a photo of this handsome mofo i know #beautiful ## #instagood #instadaily,1.0
9292,cutest photo ever #iphone #follow #soma #animals #animal #pet #dog #cat #dogs #cats #rt #cute #pets,1.0
9293,everytime i try to download a free appstore #app and it asks for my billing info i feel so # insulted #iphone #angry,1.0
9294,just receive my new #iphonex and very fast #faceid very easy to use and fast im with this one finally the screen is a little bit smaller but overall very good product #apple pictwittercomtfekqymwfq,1.0
9295,while im at it i notice no difference with this update other than my phone being set back 2 year #apple,1.0
9296,recently found out how to use my accented french and spanish letter on the #samsung #galaxy #bunny #grammar #cray,0.0
9297,it is official i am a cross platform geek my macbook arrived today mine not the school i really like it so light #apple,1.0
9298,so my ipod ha been at apple longer than is should be because they screwed up the address,0.0
9299,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow jxu,1.0
9300,launched our couple matching app i wrote the astrological software piece #dating #appstore #iphone,1.0
9301,i feel happy #samsung #bracelet #brown #blonde #greenhaircoming #black #middle #fingur #fuck a,1.0
9302,yeah my new samsung galaxy note 2 #samsung #galaxy #note2 #asia #china #big #better #me #follow #in,1.0
9303,out doing laundry saw this #iphone #panoramic #chalk #graffiti,1.0
9304,your evening briefing #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
9305,finally my new macbookpro #mac #apple #macbookpro2017 #fineart #photography #artist,1.0
9306,getting fit and loving it #girl #abs #fitness #fitspo #sport #workout #fit #iphone #apple,1.0
9307,photo #quotes #instagood #insta# #sexy #weed #iphone #cute #kicks #summer #lol #fresh #picoftheday,1.0
9308,the cord for my iphone is deadagain 2x in le than a yr appleyour quality suck but customer service suck more #apple,1.0
9309,my new baby #ps3 #control #red #sony #gamer #gamergirl #me #instave ## #instalove #inlove #ilove,1.0
9310,this shot wa captured on the samsung s9 the samsung slomo is just on another level #samsungs9plus #samsung #phones #paccenter #abuja #abujafct #abujapeople #wuse #abujaphones #gadget #abujacity #capitalhub #buy #sales #fct #services #tech #technology retweetpictwittercomg3yq3z9tgf,1.0
9311,#lt for real why doe it have to be so freaking hard to get all my music in one place isnt that why i have to log in #apple,0.0
9312,soon #apple may be able to tell if youre or #sad through the #iphone camera #facerecognition #technology,1.0
9313,criminal call locked iphones a gift from god nypd official say,1.0
9314,so if i rent a movie using itunes on my macbook pro i am bound to see it on my small lcd screen thanks alot #apple,1.0
9315,thanks to iphone x  the iphone and android phone war is over #apple #samsung #ios #android #iphone #iphonex #iphone8 #iphone7 #note8 #galaxys8 #s8 #s9 #mobile #smartphones #tech #consumers #computer #powerful #enjoy #apps #social #cute #adorable pictwittercomo2ddzxyxzk,1.0
9316,why apple might switch to face id instead of touch id for iphone 8 #iphone #iphone8 #apple isand #f4fpictwittercomjtyv4sh3af,1.0
9317,#kelly #eden #kellyeden #friends #iphone #text kellyeden adwiseman spreading the love,1.0
9318,fast easy and healthful weight loss #openfollow #iphone #amazon #christmas,1.0
9319,animoji is hella fun and i be hella bored Laughing Out Loud #iphonex #iphone #instagood #me #cute #tbt #photooftheday #follow #eyes #nice #beautiful #l4l #picoftheday #instadaily #like ,1.0
9320,from 4th of julyConfusion me and my momma #july #4 #cute #smile #glasses #sunglasses #necklaces #sony,1.0
9321,rt lewismccook1 ive never been tso happy a free period when the iphone keynote is happening #apple #iphone,0.0
9322,get 10 off when you order iphone fidget spi with discount code twitter check it out  #iphone #case,1.0
9323,for a #phone #samsung #galaxy #s5 #galaxys5 i get all that for free #impressive phone #me ,1.0
9324,hello #photographer #photo #iphonesia #iphone #instagram #malaysia #cats #food #book #canon #7d #girl #wedd,1.0
9325,still in with my #iphone and listening to #common love is,1.0
9326,drbananas slowhand77 id had an iphone for a year and now im four week into an 43 android and i love it iphone suck,1.0
9327,used to record song of the radio on it day #sony walkman,1.0
9328,got that galaxy s8 #smartphone #newstuff #sonice #ballin #bixby #akg #samsung ,1.0
9329,the biggest risk we take are the one we dont take #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur #ihaveadream,1.0
